Mesh ID,Generic name,Common name,Synonyms,Tree
D039662,Prokaryotic Initiation Factors,Prokaryotic Initiation Factors,"Prokaryotic Initiation Factors|Translation Initiation Factors, Prokaryotic|Initiation Factors, Prokaryotic|Peptide Initiation Factors, Prokaryotic",D12.776.835.725.934
D039663,Integrin beta4,Integrin beta4,"CD104 Antigen|Integrin beta(4)|beta4, Integrin|Integrin beta4|Antigen, CD104|Integrin, beta4|Antigens, CD104|CD104 Antigens|beta4 Integrin",D12.776.543.750.705.408.200.800
D039665,Prokaryotic Initiation Factor-3,Prokaryotic Initiation Factor-3,"Prokaryotic Initiation Factor 3|Peptide Initiation Factor 3|Prokaryotic Peptide Initiation Factor 3|Peptide Initiation Factor IF 3|IF-3, Initiation Factor|Initiation Factor-3, Prokaryotic|TIF IF3|Initiation Factor IF-3|Prokaryotic Initiation Factor-3|Prokaryotic Peptide Initiation Factor-3|Translation Initiation Factor 3|Peptide Initiation Factor IF-3|Initiation Factor IF 3",D12.776.835.725.934.750
D039681,Pyranocoumarins,Pyranocoumarins,Calanolides|Pyranocoumarins,D03.383.663.712|D03.633.100.150.446.853|D03.383.663.283.446.853
D039821,Monoterpenes,Monoterpenes,Monoterpene|Monoterpenes|Monoterpenoid|Monoterpenoids,D02.455.849.575
D039823,Iridoids,Iridoids,"Iridoids|Derivatives, Iridoid|Aglycones, Iridoid|Iridoid Derivatives|Iridoid Aglycones|Secoiridoids|Iridoid",D03.383.663.491|D02.455.849.575.188.500|D02.455.426.392.368.450.675.500
D039841,Leukocyte L1 Antigen Complex,Leukocyte L1 Antigen Complex,"L1 Antigen|Calgranulin|Antigen, 27E10|Calcium-Binding Myeloid Protein P8,14|Leukocyte L1 Antigen Complex|27E10 Antigen|Calprotectin|Myelomonocytic Antigen L1|Antigen L1, Myelomonocytic|L1 Protein, Leukocyte|Leukocyte L1 Protein|Antigen, L1|Migratory Inhibitory Factor-Related Protein MRP|Migratory Inhibitory Factor Related Protein MRP|Calcium Binding Myeloid Protein P8,14",D12.776.631.658.750|D12.776.157.125.750.500|D23.050.301.562
D039842,Neural Cell Adhesion Molecule L1,Neural Cell Adhesion Molecule L1,"NGF-Inducible Glycoprotein|CALL Protein|Nerve Growth Factor Inducible Large External Glycoprotein|Glycoprotein, NGF-Inducible|Neural Adhesion Molecule L1|NILE Glycoprotein|NILE Protein|Nerve Growth Factor-Inducible Large External Glycoprotein|CamL1 Gene Product|F11 Glycoprotein|Cell Surface Glycoprotein L1|L1 Cell Adhesion Molecule|Glycoprotein, NILE|NGF Inducible Glycoprotein|L1CAM|Neural Cell Adhesion Molecule L1|Cell Adhesion Molecule L1",D12.776.395.550.200.250.520.578|D09.400.430.890.200.250.520.578|D23.050.301.350.250.520.578|D12.776.543.550.200.250.520.578
D039861,Prokaryotic Initiation Factor-1,Prokaryotic Initiation Factor-1,"Peptide Initiation Factor 1, Prokaryotic|Initiation Factor-1, Prokaryotic|IF-1, Initiation Factor|Peptide Initiation Factor IF-1|Prokaryotic Initiation Factor-1|Peptide Initiation Factor IF 1|Peptide Initiation Factor-1, Prokaryotic|Prokaryotic Peptide Initiation Factor-1|Initiation Factor IF-1|Prokaryotic Initiation Factor 1|Prokaryotic Peptide Initiation Factor 1|Initiation Factor IF 1",D12.776.835.725.934.374
D039881,Prokaryotic Initiation Factor-2,Prokaryotic Initiation Factor-2,"Peptide Initiation Factor IF 2|Peptide Initiation Factor 2|Initiation Factor-2|infB Gene Product|Translational Initiation Factor 2|Prokaryotic Initiation Factor 2|IF2 Protein|Initiation Factor 2|infB Protein|Peptide Initiation Factor IF-2|Prokaryotic Initiation Factor-2|Initiation Factor-2, Prokaryotic",D12.776.835.725.934.562
D039921,Neuropilins,Neuropilins,Neuropilins|Neuropilin,D12.776.543.750.590
D039942,Neuropilin-1,Neuropilin-1,"Sema III Receptor|Semaphorin III Receptor|Neuropilin-1|Receptor, Sema III|NRP1 Protein|A5 Antigen|Npn 1 Protein|Antigen, A5|Neuropilin 1|Npn-1 Protein",D12.776.543.750.590.500
D039943,Neuropilin-2,Neuropilin-2,NRP2 Protein|Neuropilin-2|Neuropilin 2|Npn 2 Protein|Npn-2 Protein,D12.776.543.750.590.750
D020549,Eukaryotic Initiation Factor-5,Eukaryotic Initiation Factor-5,"Initiation Factor-5, Eukaryotic|Eukaryotic Initiation Factor 5|Eukaryotic Peptide Initiation Factor-5|EIF-5|Peptide Initiation Factor EIF 5|Eukaryotic Peptide Initiation Factor 5|Peptide Initiation Factor EIF-5|Eukaryotic Initiation Factor-5",D12.644.360.325.150.300|D12.776.476.325.150.300|D12.776.835.725.868.750
D040121,Semaphorin-3A,Semaphorin-3A,Collapsing Factor|Semaphorin-3A|Semaphorin 3A|Collapsin 1|Collapsin-1|Sem D|Semaphorin D|Collapsin|Sema3A,D12.776.467.923.374|D12.644.276.923.374|D23.529.923.374
D019039,Platelet Membrane Glycoprotein IIb,Platelet Membrane Glycoprotein IIb,"Platelet Membrane Glycoprotein IIb|CD41 Cell Surface Antigen|Integrin alphaIIb|Glycoprotein IIb, Membrane|alphaIIb, Integrin|Antigens, CD41|CD41 Antigen|Integrin alpha IIb|Antigen, CD41|CD41 Antigens|HUPL-ml Surface Antigen|HUPL ml Surface Antigen|Surface Antigen, HUPL-ml|Antigen, HUPL-ml Surface|GP IIb|GPalpha IIb|Membrane Glycoprotein IIb|Plasma Membrane Glycoprotein IIb",D12.776.543.750.705.408.100.950
D000070557,"Receptors, Vascular Endothelial Growth Factor","Receptors, Vascular Endothelial Growth Factor","VEGF Receptor|VPF Receptor|Receptor, Vascular Endothelial Cell Growth Factor|VEGF Receptors|Vascular Endothelial Cell Growth Factor Receptor|Vascular Permeability Factor Receptor|Receptor, Vascular Permeability Factor|Endothelial Growth Factor Receptor|Receptor, Endothelial Growth Factors|Vascular Endothelial Growth Factor Receptor|Receptors, VEGF|Receptors, Vascular Endothelial Growth Factor",D08.811.913.696.620.682.725.400.950|D12.776.543.750.750.400.910|D12.776.543.750.630.750|D12.776.476.568.400.950
D040281,Vascular Endothelial Growth Factor Receptor-1,Vascular Endothelial Growth Factor Receptor-1,"fms-Like Tyrosine Kinase|VEGF Receptor flt 1 Protein|Proto-Oncogene Protein flt|VEGFR-1|Vascular Endothelial Growth Factor Receptor-1|VEGF Receptor, FLT|FLT1 RTK|Proto Oncogene Protein flt|Receptor, FLT VEGF|FLT1 Receptor Tyrosine Kinase|Tyrosine Kinase, fms-Like|VEGF Receptor flt-1 Protein|FLT VEGF Receptor|Vascular Endothelial Growth Factor Receptor 1",D12.776.476.568.400.950.100|D12.776.543.750.630.750.100|D12.776.543.750.750.400.910.100|D08.811.913.696.620.682.725.400.950.100
D040301,Vascular Endothelial Growth Factor Receptor-2,Vascular Endothelial Growth Factor Receptor-2,"Flk-1, VEGF Receptor|VEGF Receptor Flk 1|Flk-1 Receptor Tyrosine Kinase|Flk-1 Protein|Vascular Endothelial Growth Factor Receptor-2|Fetal Liver Kinase-1|KDR Tyrosine Kinase|Flk 1 Receptor Tyrosine Kinase|Kinase Insert Domain Receptor|VEGFR-2|Tyrosine Kinase, KDR|Flk 1 Protein|KDR, VEGF Receptor|VEGF Receptor KDR|VEGF Receptor Flk-1|Fetal Liver Kinase 1|Vascular Endothelial Growth Factor Receptor 2",D12.776.476.568.400.950.200|D12.776.543.750.630.750.200|D12.776.543.750.750.400.910.200|D08.811.913.696.620.682.725.400.950.200
D040321,Vascular Endothelial Growth Factor Receptor-3,Vascular Endothelial Growth Factor Receptor-3,Vascular Endothelial Growth Factor Receptor-3|Vascular Endothelial Growth Factor Receptor 3|Flt 4|VEGFR-3|FLT4 Protein|Flt-4,D08.811.913.696.620.682.725.400.950.300|D12.776.476.568.400.950.300|D12.776.543.750.630.750.300|D12.776.543.750.750.400.910.300
D040501,Calgranulin A,Calgranulin A,"Cystic Fibrosis Antigen|Calgranulin A|Macrophage-Related Protein-8|Myeloid Calcium-Binding Protein P8|CABP-P8|S100 A8 Protein|MRP-8 Protein|S100A8 Protein|A8 Protein, S100|Antigen, 60B8-B|MRP 8 Protein|60B8 B Antigen|60B8-B Antigen|Macrophage Related Protein 8|Myeloid Calcium Binding Protein P8|MRP8 Protein|Leukocyte L1 Protein Light Chain|Antigen, Cystic Fibrosis",D23.050.301.562.100|D12.776.157.125.750.500.100|D12.776.631.658.750.500
D040502,Calgranulin B,Calgranulin B,"Macrophage Related Protein 14|S100A9 Protein|Antigen, 60B8-A|Macrophage-Related Protein-14|Myeloid Calcium Binding Protein p14|60B8-A Antigen|Antigen 60B8 A|Myeloid Calcium-Binding Protein p14|MRP-14 Protein|MRP 14 Protein|Antigen 60B8-A|CABP-P14|Calgranulin B|60B8 A Antigen|Leukocyte L1 Protein Heavy Chain|MRP14 Protein",D23.050.301.562.200|D12.776.631.658.750.750|D12.776.157.125.750.500.200
D040881,CD11a Antigen,CD11a Antigen,"Antigens, CD11a|CD11a Antigen|Integrin alphaL|Antigen, CD11a|CD11a Antigens|alphaL, Integrin",D09.400.430.890.200.074.500|D12.776.543.750.705.408.100.100|D23.050.301.350.074.024|D12.776.543.550.200.093.500|D12.776.395.550.200.074.500
D042442,Vascular Endothelial Growth Factors,Vascular Endothelial Growth Factors,Vascular Endothelial Growth Factors|VEGFs,D12.776.467.100.800|D12.644.276.100.800|D23.529.100.800
D042461,Vascular Endothelial Growth Factor A,Vascular Endothelial Growth Factor A,"Vascular Endothelial Growth Factor|Glioma Derived Vascular Endothelial Cell Growth Factor|GD-VEGF|Permeability Factor, Vascular|Vascular Permeability Factor|Glioma-Derived Vascular Endothelial Cell Growth Factor|VEGF|VEGF-A|Vascular Endothelial Growth Factor-A|Vascular Endothelial Growth Factor A|Vasculotropin",D12.776.467.100.800.200|D23.529.100.800.200|D12.644.276.100.800.200
D042462,4-Quinolones,4-Quinolones,4 Quinolinones|4-Quinolone|4 Oxoquinolines|4-Quinolinones|4 Quinolone|4-Oxoquinoline|4 Oxoquinoline|4-Quinolones|4 Quinolones|4 Quinolinone|4-Quinolinone|4-Oxoquinolines,D03.633.100.810.835.830
D042561,Vascular Endothelial Growth Factor B,Vascular Endothelial Growth Factor B,"VEGF Related Protein, VEGF B|Vascular Endothelial Growth Factor-B|VEGF Related Factor, VEGF B|VEGF-Related Factor, VEGF-B|VEGF-B|Vascular Endothelial Growth Factor B|VEGF-B VEGF-Related Protein|VEGF-B VEGF-Related Factor|VEGF-Related Protein, VEGF-B",D12.644.276.100.800.300|D23.529.100.800.300|D12.776.467.100.800.300
D042582,Vascular Endothelial Growth Factor C,Vascular Endothelial Growth Factor C,Vascular Endothelial Growth Factor C|Vascular Endothelial Growth Factor-C|VEGF-C,D12.776.467.100.800.400|D23.529.100.800.400|D12.644.276.100.800.400
D042643,Vascular Endothelial Growth Factor D,Vascular Endothelial Growth Factor D,FIGF Protein|VEGF-D|Vascular Endothelial Growth Factor-D|c fos Induced Growth Factor|c-fos-Induced Growth Factor|Vascular Endothelial Growth Factor D,D23.529.100.800.500|D12.644.276.100.800.500|D12.776.467.100.800.500
D042662,"Vascular Endothelial Growth Factor, Endocrine-Gland-Derived","Vascular Endothelial Growth Factor, Endocrine-Gland-Derived","Vascular Endothelial Growth Factor, Endocrine-Gland-Derived|Endocrine-Gland-Derived Vascular Endothelial Growth Factor|Vascular Endothelial Growth Factor, Endocrine Gland Derived|Endocrine Gland Derived Vascular Endothelial Growth Factor|Prokineticin 1|EG-VEGF",D12.644.276.100.800.600|D12.776.467.100.800.600|D23.529.100.800.600
D042682,Angiopoietins,Angiopoietins,Angiopoietins|Angiopoietin,D12.644.276.100.100|D23.529.100.100|D12.776.467.100.100
D042683,Angiopoietin-1,Angiopoietin-1,Angiopoietin-1|Angiopoietin 1,D12.776.467.100.100.100|D23.529.100.100.100|D12.644.276.100.100.100
D042702,Angiopoietin-2,Angiopoietin-2,Angiopoietin-2|Angiopoietin 2,D12.644.276.100.100.200|D23.529.100.100.200|D12.776.467.100.100.200
D004967,"Estrogens, Esterified (USP)","Estrogens, Esterified (USP)","Esterified Estrogens (USP)|Estrogens, Esterified (USP)",D06.472.334.851.437.994
D042764,"Receptors, TIE","Receptors, TIE","TIE Receptor Tyrosine Kinase|Receptor Family, TIE|Receptors, TIE|TIE Receptor Tyrosine Kinases|TIE Receptor|Receptor Tyrosine Kinase TIE|TIE Receptors|Family, TIE Receptor|TIE Receptor Family|Receptor, TIE",D08.811.913.696.620.682.725.400.925|D12.776.476.568.400.925|D12.776.543.750.630.687
D004967,"Estrogenic Steroids, Alkylated","Estrogenic Steroids, Alkylated","Alkylated Estrogenic Steroids|Estrogenic Steroids, Alkylated|Alkyl Estrogenic Steroids",D06.472.334.851.437.968
D042787,"Receptor, TIE-2","Receptor, TIE-2","Tyrosine Kinase, TIE2|Receptor, Tie2|Receptor, TIE-2|Receptor Tie-2, Angiopoietin|Tie-2, Angiopoietin Receptor|TIE-2 Receptor Tyrosine Kinase|TIE2 Tyrosine Kinase|TIE 2 Receptor Tyrosine Kinase|TIE-2-RTK|Tie2 Receptor|Receptor, Tek|Angiopoietin Receptor Tie-2|Angiopoietin Receptor Tie 2|Tek Receptor|TIE-2 Receptor|Receptor, TIE 2",D12.776.543.750.630.687.500|D12.776.476.568.400.925.500|D08.811.913.696.620.682.725.400.925.500
D042810,"Receptor, TIE-1","Receptor, TIE-1","TIE1 Tyrosine Kinase|Receptor, TIE 1|Receptor, TIE-1|TIE-1 Receptor|TIE 1 Receptor Tyrosine Kinase|Tyrosine Kinase, TIE1|TIE-1 Receptor Tyrosine Kinase",D12.776.476.568.400.925.249|D12.776.543.750.630.687.249|D08.811.913.696.620.682.725.400.925.249
D042842,11-beta-Hydroxysteroid Dehydrogenases,11-beta-Hydroxysteroid Dehydrogenases,"11B Hydroxysteroid Dehydrogenase|Dehydrogenase, 11 beta-Hydroxysteroid|Corticosteroid 11-Oxidoreductase|11-beta-Hydroxysteroid Dehydrogenases|Corticosteroid 11-Reductase|11-Oxoreductase, Cortisone|beta-Hydroxysteroid Dehydrogenase, 11|11-Hydroxysteroid Dehydrogenase|11 beta-Hydroxysteroid Dehydrogenase|11 beta Hydroxysteroid Dehydrogenase|11B-Hydroxysteroid Dehydrogenase|11 Hydroxysteroid Dehydrogenase|Dehydrogenase, 11-Hydroxysteroid|Dehydrogenases, 11-beta-Hydroxysteroid|Cortisone 11 Oxoreductase|Corticosteroid 11 Oxidoreductase|11-Reductase, Corticosteroid|11-Oxidoreductase, Corticosteroid|11beta Hydroxysteroid Dehydrogenase|11beta-Hydroxysteroid Dehydrogenase|Cortisone 11-Oxoreductase|Dehydrogenase, 11beta-Hydroxysteroid|Dehydrogenase, 11B-Hydroxysteroid|Corticosteroid 11 Reductase|11 beta Hydroxysteroid Dehydrogenases",D08.811.682.047.436.174|D08.811.682.047.820.100
D042843,Glucose 1-Dehydrogenase,Glucose 1-Dehydrogenase,"Glucose Dehydrogenase|Dehydrogenase, Glucose|Glucose 1-Dehydrogenase|Glucose 1 Dehydrogenase",D08.811.682.047.150.270.500
D042844,L-Lactate Dehydrogenase (Cytochrome),L-Lactate Dehydrogenase (Cytochrome),"Cytochrome Reductase, Lactic|Cytochrome B2|Lactate Dehydrogenase (Cytochrome)|Lactate Flavocytochrome Reductase|Flavocytochrome Reductase, Lactate|Flavocytochrome B2|Lactate Ferricytochrome C Oxidoreductase|L-Lactate Dehydrogenase (Cytochrome)|Lactate-Ferricytochrome C Oxidoreductase|Lactic Cytochrome Reductase|Reductase, Lactate Flavocytochrome|L Lactate Cytochrome C Oxidoreductase|L-Lactate Cytochrome C Oxidoreductase",D08.811.682.047.551.500
D042845,Laccase,Laccase,"p Diphenol Oxidase|p-Diphenol Oxidase|Oxidase, p-Diphenol|Laccase III|Laccase I|Oxidase, Urishiol|Laccase|Laccase II|Urishiol Oxidase|Laccase B",D08.811.682.494
D042846,CDC2-CDC28 Kinases,CDC2-CDC28 Kinases,CDC2+-CDC28-related Protein Kinase|CDC2 Related Kinase|CDC2-Related Kinases|CDC28 Related Kinases|CDC2-CDC28 Kinases|CDC2 Related Kinases|CDC2 CDC28 Kinases|CDC2+ CDC28 related Protein Kinase|CDC2-Related Kinase|CDC28-Related Kinases,D12.776.476.563.646.500.500|D12.776.167.200.067|D08.811.913.696.620.682.700.646.500.500
D042863,Cyclin-Dependent Kinase 9,Cyclin-Dependent Kinase 9,"Cyclin-Dependent Kinase 9|PITALRE Kinase|PITALRE, Cdc2-related Kinase|Cdc2 related Kinase PITALRE|Cdk9 Protein Kinase|Cdc2-related Kinase PITALRE|Cyclin Dependent Kinase 9|CDK9 Kinase|Kinase PITALRE, Cdc2-related",D12.776.476.563.646.500.500.750|D08.811.913.696.620.682.700.646.500.500.750|D08.811.641.752|D12.776.930.955.500.500|D12.776.167.200.067.900
D042925,Positive Transcriptional Elongation Factor B,Positive Transcriptional Elongation Factor B,Positive Transcriptional Elongation Factor B|Positive Transcription Elongation Factor B|tat-Associated Kinase|P-TEFb|tat Associated Kinase,D08.811.913.696.620.682.700.626|D12.776.930.955.500|D12.776.476.563.626
D042926,Cytochrome P-450 CYP4A,Cytochrome P-450 CYP4A,"Lauric Acid (Omega-1)-Hydroxylase|Omega-Hydroxylase, Laurate|Alkane 1-Monooxygenase|CYP4A, Cytochrome P-450|Omega Hydroxylase|Lauric Acid Monooxygenase|Acid Hydroxylase, Lauric|Lauric Acid Omega-hydroxylase|Hydroxylase, Omega-Lauryl|Cytochrome P 450 CYP4A|Alkane Hydroxylase|Lauric Acid Omega hydroxylase|Omega-hydroxylase, Lauric Acid|Omega 1 Hydroxylase|CYP4A|Cytochrome P 450 IVA|Alkane 1 Monooxygenase|Fatty Acid Omega Hydroxylase|Alkane 1-Hydroxylase|Hydroxylase, Alkane|Cytochrome P-450 IVA|Cytochrome P 450 4A|Lauric Acid Hydroxylase|Laurate Omega Hydroxylase|Omega-Lauryl Hydroxylase|Cytochrome P-450 4A|Laurate Omega-Hydroxylase|P-450 CYP4A, Cytochrome|Hydroxylase, Omega-1|Omega Lauryl Hydroxylase|Omega-1 Hydroxylase|Fatty Acid Omega-Hydroxylase|P-450 4A, Cytochrome|Cytochrome P-450 CYP4A|Acid Omega-Hydroxylase, Fatty|Omega-Hydroxylase, Fatty Acid|Acid Omega-hydroxylase, Lauric|Alkane 1 Hydroxylase|Omega-Hydroxylase",D12.776.422.220.453.870.500|D08.811.682.690.708.170.496.500|D08.244.453.870.500
D042931,Aldehyde Oxidase,Aldehyde Oxidase,"Oxidase, Aldehyde|Aldehyde Oxidase",D08.811.682.657.163.311
D008375,3-Methyl-2-Oxobutanoate Dehydrogenase (Lipoamide),3-Methyl-2-Oxobutanoate Dehydrogenase (Lipoamide),"Dehydrogenase, 2-Oxoisocaproate|BCKA Decarboxylase|Branched Chain Alpha Keto Acid Decarboxylase|Branched Chain Alpha-Keto Acid Decarboxylase|Alpha-Keto Acid Dehydrogenase|Dehydrogenase, Branched-Chain Oxo-Acid|Branched Chain Oxo Acid Dehydrogenase|Decarboxylase, BCKA|2 Oxoisocaproate Dehydrogenase|Branched-Chain Oxo-Acid Dehydrogenase|Branched Chain Keto Acid Dehydrogenase|Branched-Chain 2-Oxo Acid Dehydrogenase|Branched Chain 2 Oxo Acid Dehydrogenase|Alpha Keto Acid Dehydrogenase|2-Oxoisocaproate Dehydrogenase|2-Oxoisovalerate Dehydrogenase (Lipoamide)|Branched-Chain Keto Acid Dehydrogenase|3-Methyl-2-Oxobutanoate Dehydrogenase (Lipoamide)|Oxo-Acid Dehydrogenase, Branched-Chain|Acid Dehydrogenase, Alpha-Keto|Branched Chain Ketoacid Dehydrogenase|Dehydrogenase, Alpha-Keto Acid",D08.811.682.657.350.760
D054067,Dihydrouracil Dehydrogenase (NADP),Dihydrouracil Dehydrogenase (NADP),"Dehydrogenase, Dihydropyrimidine|Dihydrouracil Dehydrogenase (NADP)|Dihydrothymine Dehydrogenase (NADP)|Dihydropyrimidine Dehydrogenase",D08.811.682.660.350
D058891,Cholestenone 5 alpha-Reductase,Cholestenone 5 alpha-Reductase,"4 Ene Steroid 5 alpha Reductase|5 alpha-Reductase, Cholestenone|4-Ene Steroid 5 alpha-Reductase|5 alpha-Reductase|5 alpha Reductase|alpha-Reductase, Cholestenone 5|Cholestenone 5 alpha Reductase|Cholestenone 5 alpha-Reductase",D08.811.682.660.200
D042962,Acyl-CoA Oxidase,Acyl-CoA Oxidase,"Fatty Acyl CoA Oxidase|Fatty Acyl-Coenzyme A Oxidase|Acyl-CoA Oxidase|Oxidase, Fatty Acyl-CoA|Fatty Acyl-CoA Oxidase|Acyl Coenzyme A Oxidase|Fatty Acid Acyl-CoA Oxidase|Acyl CoA Oxidase|Fatty Acyl Coenzyme A Oxidase|Acyl-CoA Oxidase, Fatty|Oxidase, Acyl-CoA|Fatty Acid Acyl CoA Oxidase",D12.776.331.149|D08.811.682.660.150.200
D042963,Electron Transport Complex II,Electron Transport Complex II,"Succinate Ubiquinone Reductase|Succinate Coenzyme Q Reductase|Oxidoreductase, Succinate-Quinone|Succinate Q Oxidoreductase|Succinate-Coenzyme Q Reductase|Oxidoreductase, Succinate-Q|Succinate Quinone Oxidoreductase|Electron Transport Complex II|Succinate Dehydrogenase-CoQ Reductase|Dehydrogenase-CoQ Reductase, Succinate|Succinate-Ubiquinone Reductase|Succinate-Ubiquinone Oxidoreductase|Succinate Dehydrogenase-Coenzyme Q Reductase|Succinate-Quinone Oxidoreductase|Succinate Dehydrogenase Coenzyme Q Reductase|Succinate-Q Oxidoreductase|Succinate Ubiquinone Oxidoreductase|Reductase, Succinate Dehydrogenase-CoQ|Oxidoreductase, Succinate-Ubiquinone|Succinate Dehydrogenase (Ubiquinone)|Succinate Dehydrogenase CoQ Reductase",D12.776.331.199.750|D12.776.543.277.875.249|D08.811.600.250.875.249|D08.811.682.830.249|D08.811.682.660.385|D08.811.600.250.500.750|D12.776.543.277.500.750|D12.776.157.427.374.375.909|D12.776.556.579.374.375.141|D05.500.562.750.249
D042964,Acyl-CoA Dehydrogenase,Acyl-CoA Dehydrogenase,"CoA Dehydrogenase, Fatty-acyl|Acyl CoA Dehydrogenase|Dehydrogenase, Fatty-acyl CoA|Medium-Chain Acyl-Coenzyme A Dehydrogenase|MCACA Dehydrogenase|Acyl-CoA Dehydrogenase, Medium-Chain|Fatty acyl CoA Dehydrogenase|Dehydrogenase, Palmitoyl-CoA|Dehydrogenase, Octanoyl-CoA|Medium Chain Acyl Coenzyme A Dehydrogenase|Acyl-coenzyme A Dehydrogenase|Acyl coenzyme A Dehydrogenase|Palmitoyl-CoA Dehydrogenase|MCACA-Dehydrogenase|Octanoyl-CoA Dehydrogenase|Palmitoyl CoA Dehydrogenase|Acyl-CoA Dehydrogenase|Dehydrogenase, Medium-Chain Acyl-CoA|Medium Chain Acyl CoA Dehydrogenase|Dehydrogenase, Acyl-coenzyme A|Octanoyl CoA Dehydrogenase|Medium-Chain Acyl-CoA Dehydrogenase|Fatty-acyl CoA Dehydrogenase|Medium Chain Acyl-CoA Dehydrogenase|Dehydrogenase, Acyl-CoA",D12.776.331.099|D08.811.682.660.150.100
D042965,Methylenetetrahydrofolate Reductase (NADPH2),Methylenetetrahydrofolate Reductase (NADPH2),"Methylene Tetrahydrofolate Reductase|Tetrahydrofolate Reductase, Methylene|5,10-Methylenetetrahydrofolate Reductase (NADPH)|Methylenetetrahydrofolate Reductase|Methylenetetrahydrofolate Reductase (NADPH)|Methylene-THF Reductase (NADPH)|Methylenetetrahydrofolate Reductase (NADPH2)",D12.776.331.775|D08.811.682.662.290
